BOROUGH,LATITUDE,LONGITUDE,NTA
MANHATTAN,40.781849,-73.982982,Upper West Side
MANHATTAN,40.763652,-73.981597,Midtown-Midtown South
MANHATTAN,40.71566,-73.982977,Lower East Side
MANHATTAN,40.750716,-73.984087,Midtown-Midtown South
QUEENS,40.738027,-73.861173,Corona
MANHATTAN,40.766269,-73.964192,Upper East Side-Carnegie Hill
MANHATTAN,40.754798,-73.98989,Midtown-Midtown South
MANHATTAN,40.745838,-73.980436,Murray Hill-Kips Bay
MANHATTAN,40.759996,-73.988388,Clinton
MANHATTAN,40.790637,-73.976591,Upper West Side
MANHATTAN,40.754477,-73.991814,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.729431,-73.993401,West Village
QUEENS,40.748768,-73.937779,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.721491,-74.000094,SoHo-TriBeCa-Civic Center-Little Italy
QUEENS,40.699695,-73.815368,Richmond Hill
MANHATTAN,40.784248,-73.952103,Upper East Side-Carnegie Hill
MANHATTAN,40.751334,-73.993529,Midtown-Midtown South
QUEENS,40.779641,-73.7807,Ft. Totten-Bay Terrace-Clearview
MANHATTAN,40.75131,-74.005233,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.771585,-73.96346,Upper East Side-Carnegie Hill
MANHATTAN,40.792483,-73.970689,Upper West Side
MANHATTAN,40.782557,-73.958832,Upper East Side-Carnegie Hill
MANHATTAN,40.777037,-73.951888,Yorkville
MANHATTAN,40.751635,-73.984307,Midtown-Midtown South
MANHATTAN,40.790332,-73.976786,Upper West Side
MANHATTAN,40.712265,-74.007892,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.714524,-74.007095,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.746352,-73.983572,Midtown-Midtown South
BRONX,40.898333,-73.898479,North Riverdale-Fieldston-Riverdale
MANHATTAN,40.776993,-73.979885,Lincoln Square
MANHATTAN,40.73497,-73.995266,West Village
MANHATTAN,40.758532,-73.96751,Turtle Bay-East Midtown
QUEENS,40.75589,-73.830423,Flushing
BROOKLYN,40.69802,-73.974986,park-cemetery-etc-Brooklyn
MANHATTAN,40.765083,-73.963279,Lenox Hill-Roosevelt Island
MANHATTAN,40.782771,-73.977406,Upper West Side
MANHATTAN,40.776952,-73.979788,Lincoln Square
QUEENS,40.773014,-73.843803,College Point
MANHATTAN,40.784256,-73.978814,Upper West Side
MANHATTAN,40.738741,-73.992379,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.788653,-73.979452,Upper West Side
MANHATTAN,40.758465,-73.970914,Turtle Bay-East Midtown
MANHATTAN,40.755155,-73.991319,Clinton
MANHATTAN,40.744919,-73.980815,Murray Hill-Kips Bay
MANHATTAN,40.75716,-73.979736,Midtown-Midtown South
MANHATTAN,40.773193,-73.954693,Yorkville
MANHATTAN,40.804624,-73.96571,Morningside Heights
MANHATTAN,40.757636,-73.985804,Midtown-Midtown South
MANHATTAN,40.805411,-73.963737,Morningside Heights
MANHATTAN,40.76267,-73.98699,Clinton
BROOKLYN,40.691964,-73.968566,Clinton Hill
MANHATTAN,40.770148,-73.959457,Lenox Hill-Roosevelt Island
MANHATTAN,40.761327,-73.970107,Turtle Bay-East Midtown
MANHATTAN,40.737232,-73.99029,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.77216,-73.946783,Yorkville
MANHATTAN,40.737931,-73.988016,Gramercy
MANHATTAN,40.751114,-73.985025,Midtown-Midtown South
MANHATTAN,40.821896,-73.948254,Hamilton Heights
MANHATTAN,40.772091,-73.979908,Lincoln Square
MANHATTAN,40.777477,-73.981048,Lincoln Square
MANHATTAN,40.750013,-73.982369,Murray Hill-Kips Bay
MANHATTAN,40.762162,-73.972082,Midtown-Midtown South
MANHATTAN,40.755759,-73.992218,Clinton
QUEENS,40.746903,-73.94113,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.797811,-73.948558,Central Harlem South
MANHATTAN,40.748542,-73.984784,Midtown-Midtown South
MANHATTAN,40.790102,-73.976956,Upper West Side
MANHATTAN,40.758888,-73.974855,Midtown-Midtown South
MANHATTAN,40.788266,-73.980727,Upper West Side
MANHATTAN,40.737992,-73.998369,West Village
MANHATTAN,40.735489,-73.992397,West Village
MANHATTAN,40.717157,-74.000653,SoHo-TriBeCa-Civic Center-Little Italy
BROOKLYN,40.652256,-73.972585,Windsor Terrace
MANHATTAN,40.799717,-73.967789,Upper West Side
MANHATTAN,40.740816,-73.991848,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.717604,-74.010667,SoHo-TriBeCa-Civic Center-Little Italy
BROOKLYN,40.690891,-73.985951,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,40.693277,-73.991587,Brooklyn Heights-Cobble Hill
MANHATTAN,40.78187,-73.957197,Upper East Side-Carnegie Hill
MANHATTAN,40.764452,-73.963735,Lenox Hill-Roosevelt Island
MANHATTAN,40.745504,-73.988679,Midtown-Midtown South
QUEENS,40.758999,-73.782865,Bayside-Bayside Hills
MANHATTAN,40.710975,-74.012358,Battery Park City-Lower Manhattan
MANHATTAN,40.752925,-73.966834,Turtle Bay-East Midtown
MANHATTAN,40.794417,-73.966398,Upper West Side
MANHATTAN,40.777842,-73.953758,Yorkville
MANHATTAN,40.762088,-73.971862,Midtown-Midtown South
MANHATTAN,40.768201,-73.956917,Lenox Hill-Roosevelt Island
MANHATTAN,40.733422,-73.997261,West Village
BROOKLYN,40.646941,-74.02093,Sunset Park West
MANHATTAN,40.743755,-73.983154,Murray Hill-Kips Bay
MANHATTAN,40.796902,-73.970135,Upper West Side
MANHATTAN,40.745658,-73.986596,Midtown-Midtown South
MANHATTAN,40.786048,-73.977156,Upper West Side
MANHATTAN,40.771972,-73.963203,Upper East Side-Carnegie Hill
MANHATTAN,40.746205,-73.977173,Murray Hill-Kips Bay
MANHATTAN,40.776692,-73.981113,Lincoln Square
MANHATTAN,40.761014,-73.985052,Midtown-Midtown South
BROOKLYN,40.575863,-73.971346,West Brighton
MANHATTAN,40.763629,-73.979593,Midtown-Midtown South
MANHATTAN,40.768625,-73.960075,Lenox Hill-Roosevelt Island
MANHATTAN,40.777051,-73.977961,Lincoln Square
MANHATTAN,40.74489,-73.991342,Hudson Yards-Chelsea-Flatiron-Union Square
BROOKLYN,40.695416,-73.996589,Brooklyn Heights-Cobble Hill
QUEENS,40.745187,-73.944224,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.778235,-73.982777,Lincoln Square
MANHATTAN,40.792699,-73.967128,Upper West Side
MANHATTAN,40.762381,-73.986026,Midtown-Midtown South
MANHATTAN,40.755395,-73.981415,Midtown-Midtown South
MANHATTAN,40.755478,-73.985598,Midtown-Midtown South
MANHATTAN,40.741072,-73.976847,Murray Hill-Kips Bay
MANHATTAN,40.748888,-73.984243,Midtown-Midtown South
MANHATTAN,40.772492,-73.95091,Yorkville
MANHATTAN,40.723217,-74.006227,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.770659,-73.95276,Lenox Hill-Roosevelt Island
MANHATTAN,40.737127,-73.992144,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.708736,-74.005944,Battery Park City-Lower Manhattan
MANHATTAN,40.733213,-73.989926,East Village
MANHATTAN,40.744805,-73.993352,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.754538,-73.977398,Midtown-Midtown South
MANHATTAN,40.787598,-73.943196,East Harlem South
MANHATTAN,40.738915,-74.000559,West Village
MANHATTAN,40.736696,-73.990647,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.767013,-73.965971,Upper East Side-Carnegie Hill
MANHATTAN,40.75722,-73.979877,Midtown-Midtown South
MANHATTAN,40.784613,-73.981804,Upper West Side
MANHATTAN,40.849728,-73.92974,Washington Heights North
MANHATTAN,40.767947,-73.960379,Lenox Hill-Roosevelt Island
BROOKLYN,40.671777,-73.970933,Park Slope-Gowanus
MANHATTAN,40.709493,-74.01024,Battery Park City-Lower Manhattan
MANHATTAN,40.762434,-73.962822,Lenox Hill-Roosevelt Island
QUEENS,40.738902,-73.960396,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.732689,-74.002522,West Village
MANHATTAN,40.74176,-73.98523,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.772832,-73.957914,Lenox Hill-Roosevelt Island
BROOKLYN,40.719221,-73.964188,North Side-South Side
MANHATTAN,40.763021,-73.98782,Clinton
MANHATTAN,40.778732,-73.947767,Yorkville
MANHATTAN,40.775244,-73.964989,Upper East Side-Carnegie Hill
MANHATTAN,40.79081,-73.976707,Upper West Side
MANHATTAN,40.77835,-73.983059,Lincoln Square
BRONX,40.825724,-73.87067,Soundview-Bruckner
BROOKLYN,40.689985,-73.98254,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.756154,-73.998018,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.768264,-73.957115,Lenox Hill-Roosevelt Island
MANHATTAN,40.759384,-73.969484,Turtle Bay-East Midtown
MANHATTAN,40.761358,-73.972262,Midtown-Midtown South
QUEENS,40.756897,-73.830485,Flushing
BROOKLYN,40.694032,-73.987205,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.776219,-73.980023,Lincoln Square
MANHATTAN,40.76822,-73.963007,Upper East Side-Carnegie Hill
MANHATTAN,40.763932,-73.96907,Upper East Side-Carnegie Hill
MANHATTAN,40.7551,-73.992539,Clinton
MANHATTAN,40.7207,-74.000765,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.73113,-74.008573,West Village
MANHATTAN,40.787167,-73.973808,Upper West Side
MANHATTAN,40.772633,-73.961376,Upper East Side-Carnegie Hill
BROOKLYN,40.673073,-73.973247,Park Slope-Gowanus
MANHATTAN,40.766554,-73.988437,Clinton
MANHATTAN,40.738018,-73.979128,Murray Hill-Kips Bay
BRONX,40.873961,-73.825985,Co-op City
MANHATTAN,40.777914,-73.960976,Upper East Side-Carnegie Hill
MANHATTAN,40.75224,-73.99154,Midtown-Midtown South
MANHATTAN,40.729231,-73.99357,West Village
BRONX,40.818595,-73.930409,West Concourse
MANHATTAN,40.752465,-73.988237,Midtown-Midtown South
MANHATTAN,40.787137,-73.97374,Upper West Side
MANHATTAN,40.748759,-73.971777,Turtle Bay-East Midtown
MANHATTAN,40.776706,-73.986727,Lincoln Square
MANHATTAN,40.781501,-73.946592,Yorkville
MANHATTAN,40.795597,-73.934424,East Harlem North
MANHATTAN,40.766984,-73.981729,Midtown-Midtown South
BROOKLYN,40.572169,-73.994802,Seagate-Coney Island
MANHATTAN,40.76625,-73.95829,Lenox Hill-Roosevelt Island
MANHATTAN,40.751611,-73.970451,Turtle Bay-East Midtown
MANHATTAN,40.769303,-73.983003,Lincoln Square
MANHATTAN,40.758797,-73.996087,Hudson Yards-Chelsea-Flatiron-Union Square
BROOKLYN,40.587446,-73.989184,Gravesend
MANHATTAN,40.802802,-73.939701,East Harlem North
BRONX,40.881008,-73.878359,Norwood
MANHATTAN,40.779876,-73.982553,Lincoln Square
MANHATTAN,40.751911,-73.989941,Midtown-Midtown South
MANHATTAN,40.767986,-73.96052,Lenox Hill-Roosevelt Island
MANHATTAN,40.74431,-73.988924,Hudson Yards-Chelsea-Flatiron-Union Square
BRONX,40.860733,-73.889535,Belmont
QUEENS,40.748434,-73.938718,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.753851,-73.988551,Midtown-Midtown South
MANHATTAN,40.757082,-73.976145,Midtown-Midtown South
MANHATTAN,40.738373,-73.989972,Hudson Yards-Chelsea-Flatiron-Union Square
BROOKLYN,40.697339,-73.985016,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.721937,-73.985321,East Village
MANHATTAN,40.782361,-73.976432,Upper West Side
MANHATTAN,40.76562,-73.962846,Lenox Hill-Roosevelt Island
MANHATTAN,40.761999,-73.978901,Midtown-Midtown South
MANHATTAN,40.779224,-73.948973,Yorkville
MANHATTAN,40.730398,-73.994938,West Village
MANHATTAN,40.742293,-73.974594,Murray Hill-Kips Bay
MANHATTAN,40.847552,-73.931315,Washington Heights North
QUEENS,40.744902,-73.935022,Hunters Point-Sunnyside-West Maspeth
QUEENS,40.75008,-73.938208,Queensbridge-Ravenswood-Long Island City
MANHATTAN,40.777819,-73.974801,Upper West Side
BROOKLYN,40.627218,-73.971057,Flatbush
MANHATTAN,40.780685,-73.958378,Upper East Side-Carnegie Hill
BROOKLYN,40.692671,-73.991901,Brooklyn Heights-Cobble Hill
MANHATTAN,40.784274,-73.957069,Upper East Side-Carnegie Hill
MANHATTAN,40.766616,-73.96891,Upper East Side-Carnegie Hill
MANHATTAN,40.762857,-73.973735,Midtown-Midtown South
MANHATTAN,40.779774,-73.952222,Yorkville
MANHATTAN,40.760546,-73.964206,Turtle Bay-East Midtown
MANHATTAN,40.798178,-73.972225,Upper West Side
MANHATTAN,40.754528,-73.979315,Midtown-Midtown South
MANHATTAN,40.791836,-73.976912,Upper West Side
MANHATTAN,40.748224,-73.984077,Midtown-Midtown South
BRONX,40.871669,-73.833317,Co-op City
MANHATTAN,40.764338,-73.983217,Midtown-Midtown South
MANHATTAN,40.741132,-73.98987,Hudson Yards-Chelsea-Flatiron-Union Square
BRONX,40.869949,-73.87053,Bronxdale
MANHATTAN,40.792156,-73.971813,Upper West Side
MANHATTAN,40.737102,-73.983008,Gramercy
MANHATTAN,40.776858,-73.949307,Yorkville
MANHATTAN,40.764428,-73.97747,Midtown-Midtown South
MANHATTAN,40.756553,-73.980242,Midtown-Midtown South
MANHATTAN,40.738349,-73.993277,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.739391,-73.982433,Gramercy
QUEENS,40.719316,-73.811173,Kew Gardens Hills
BRONX,40.833172,-73.891355,Crotona Park East
MANHATTAN,40.799251,-73.968866,Upper West Side
MANHATTAN,40.767514,-73.961285,Lenox Hill-Roosevelt Island
BROOKLYN,40.690052,-73.986838,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.753318,-73.968689,Turtle Bay-East Midtown
MANHATTAN,40.786048,-73.977203,Upper West Side
MANHATTAN,40.778188,-73.982113,Lincoln Square
BROOKLYN,40.734565,-73.960038,Greenpoint
BRONX,40.896859,-73.908262,North Riverdale-Fieldston-Riverdale
MANHATTAN,40.763012,-73.969739,Upper East Side-Carnegie Hill
MANHATTAN,40.702411,-74.012948,Battery Park City-Lower Manhattan
MANHATTAN,40.752171,-73.991377,Midtown-Midtown South
MANHATTAN,40.737742,-73.973799,Murray Hill-Kips Bay
MANHATTAN,40.738935,-73.981308,Murray Hill-Kips Bay
MANHATTAN,40.764193,-73.986712,Clinton
MANHATTAN,40.736222,-73.998228,West Village
MANHATTAN,40.789474,-73.980683,Upper West Side
MANHATTAN,40.744947,-73.991324,Midtown-Midtown South
MANHATTAN,40.750691,-73.982907,Murray Hill-Kips Bay
MANHATTAN,40.783882,-73.956126,Upper East Side-Carnegie Hill
BROOKLYN,40.6898,-73.977586,Fort Greene
MANHATTAN,40.77933,-73.983311,Lincoln Square
MANHATTAN,40.752524,-73.980708,Murray Hill-Kips Bay
MANHATTAN,40.74976,-73.979403,Murray Hill-Kips Bay
MANHATTAN,40.72805,-73.982689,East Village
MANHATTAN,40.806263,-73.959746,Morningside Heights
MANHATTAN,40.748952,-73.993623,Midtown-Midtown South
MANHATTAN,40.743517,-73.990321,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.771938,-73.946942,Yorkville
MANHATTAN,40.757864,-73.961843,Turtle Bay-East Midtown
BROOKLYN,40.639666,-73.999816,Borough Park
MANHATTAN,40.738418,-73.993393,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.737567,-73.990207,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.786717,-73.972696,Upper West Side
MANHATTAN,40.736762,-74.009959,West Village
MANHATTAN,40.819809,-73.940401,Central Harlem North-Polo Grounds
MANHATTAN,40.848249,-73.939345,Washington Heights South
MANHATTAN,40.74738,-73.979021,Murray Hill-Kips Bay
MANHATTAN,40.766835,-73.981968,Midtown-Midtown South
MANHATTAN,40.717818,-73.991097,Chinatown
MANHATTAN,40.809885,-73.963818,Morningside Heights
MANHATTAN,40.731506,-73.990348,West Village
MANHATTAN,40.773261,-73.958975,Upper East Side-Carnegie Hill
MANHATTAN,40.741271,-73.981145,Murray Hill-Kips Bay
MANHATTAN,40.792199,-73.965984,Upper West Side
MANHATTAN,40.740909,-73.987947,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.76482,-73.978409,Midtown-Midtown South
BRONX,40.888417,-73.910068,Spuyten Duyvil-Kingsbridge
MANHATTAN,40.751923,-73.983073,Midtown-Midtown South
MANHATTAN,40.748215,-73.9805,Murray Hill-Kips Bay
MANHATTAN,40.752626,-73.982859,Midtown-Midtown South
MANHATTAN,40.759952,-73.968892,Turtle Bay-East Midtown
MANHATTAN,40.744744,-73.98939,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.744868,-73.993464,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.787881,-73.943925,East Harlem South
MANHATTAN,40.77256,-73.951119,Yorkville
MANHATTAN,40.746333,-73.983991,Midtown-Midtown South
MANHATTAN,40.791089,-73.975132,Upper West Side
MANHATTAN,40.771982,-73.986483,Lincoln Square
QUEENS,40.752403,-73.820618,Flushing
MANHATTAN,40.757994,-73.968167,Turtle Bay-East Midtown
MANHATTAN,40.757336,-73.984017,Midtown-Midtown South
MANHATTAN,40.767841,-73.98765,Clinton
MANHATTAN,40.760324,-73.975584,Midtown-Midtown South
MANHATTAN,40.768439,-73.969967,Upper East Side-Carnegie Hill
MANHATTAN,40.745601,-73.999192,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.706553,-74.011033,Battery Park City-Lower Manhattan
MANHATTAN,40.76964,-73.966378,Upper East Side-Carnegie Hill
MANHATTAN,40.746759,-73.976628,Murray Hill-Kips Bay
BROOKLYN,40.685414,-73.975096,Fort Greene
MANHATTAN,40.777418,-73.950639,Yorkville
MANHATTAN,40.771974,-73.959817,Upper East Side-Carnegie Hill
BROOKLYN,40.697858,-73.970987,park-cemetery-etc-Brooklyn
MANHATTAN,40.726209,-73.999416,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.757661,-73.990832,Clinton
MANHATTAN,40.748469,-73.972954,Turtle Bay-East Midtown
MANHATTAN,40.759346,-73.961344,Turtle Bay-East Midtown
MANHATTAN,40.771929,-73.957734,Lenox Hill-Roosevelt Island
MANHATTAN,40.803512,-73.965118,Morningside Heights
MANHATTAN,40.738895,-73.989081,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.746758,-73.984539,Midtown-Midtown South
MANHATTAN,40.750074,-73.983358,Murray Hill-Kips Bay
MANHATTAN,40.732669,-73.981475,Gramercy
MANHATTAN,40.771406,-73.986057,Lincoln Square
BROOKLYN,40.668213,-73.979031,Park Slope-Gowanus
BROOKLYN,40.676641,-73.972053,Prospect Heights
MANHATTAN,40.763738,-73.975824,Midtown-Midtown South
MANHATTAN,40.757834,-73.99124,Clinton
MANHATTAN,40.756888,-73.976311,Midtown-Midtown South
QUEENS,40.759295,-73.713627,Glen Oaks-Floral Park-New Hyde Park
MANHATTAN,40.745718,-73.984023,Midtown-Midtown South
MANHATTAN,40.70921,-74.015063,Battery Park City-Lower Manhattan
MANHATTAN,40.751372,-73.982412,Murray Hill-Kips Bay
MANHATTAN,40.737138,-73.992173,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.805046,-73.964782,Morningside Heights
MANHATTAN,40.754952,-73.990258,Midtown-Midtown South
MANHATTAN,40.806316,-73.959865,Morningside Heights
MANHATTAN,40.749236,-73.97976,Murray Hill-Kips Bay
QUEENS,40.705713,-73.834403,Kew Gardens
MANHATTAN,40.760127,-73.969354,Turtle Bay-East Midtown
MANHATTAN,40.711988,-73.994308,Chinatown
MANHATTAN,40.723341,-73.998528,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.778493,-73.962622,Upper East Side-Carnegie Hill
MANHATTAN,40.758698,-73.961781,Turtle Bay-East Midtown
MANHATTAN,40.740649,-73.991408,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.749957,-74.003674,Hudson Yards-Chelsea-Flatiron-Union Square
QUEENS,40.709153,-73.794231,Jamaica
MANHATTAN,40.742204,-73.98139,Murray Hill-Kips Bay
MANHATTAN,40.75405,-73.968483,Turtle Bay-East Midtown
MANHATTAN,40.756087,-73.979408,Midtown-Midtown South
MANHATTAN,40.775676,-73.980691,Lincoln Square
MANHATTAN,40.814225,-73.949521,Central Harlem North-Polo Grounds
MANHATTAN,40.858885,-73.926798,Washington Heights North
MANHATTAN,40.764952,-73.978719,Midtown-Midtown South
MANHATTAN,40.708006,-74.006164,Battery Park City-Lower Manhattan
MANHATTAN,40.735744,-73.997139,West Village
BROOKLYN,40.679787,-73.925409,Crown Heights North
MANHATTAN,40.705486,-74.007874,Battery Park City-Lower Manhattan
QUEENS,40.74458,-73.956448,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.734795,-73.992863,West Village
MANHATTAN,40.756391,-73.966251,Turtle Bay-East Midtown
MANHATTAN,40.775322,-73.960169,Upper East Side-Carnegie Hill
MANHATTAN,40.726165,-73.996136,West Village
MANHATTAN,40.753727,-73.971641,Turtle Bay-East Midtown
BROOKLYN,40.572833,-73.991613,Seagate-Coney Island
MANHATTAN,40.762458,-73.986481,Clinton
MANHATTAN,40.71055,-74.005771,Battery Park City-Lower Manhattan
MANHATTAN,40.721637,-73.977517,Lower East Side
MANHATTAN,40.769644,-73.98979,Clinton
MANHATTAN,40.766537,-73.960957,Lenox Hill-Roosevelt Island
MANHATTAN,40.749934,-73.984094,Midtown-Midtown South
MANHATTAN,40.735684,-73.992866,West Village
BROOKLYN,40.670728,-73.971752,Park Slope-Gowanus
MANHATTAN,40.797144,-73.973396,Upper West Side
MANHATTAN,40.737704,-73.997676,West Village
MANHATTAN,40.764308,-73.968796,Upper East Side-Carnegie Hill
MANHATTAN,40.77661,-73.962782,Upper East Side-Carnegie Hill
MANHATTAN,40.75043,-73.983098,Murray Hill-Kips Bay
BROOKLYN,40.667286,-73.959905,Crown Heights South
MANHATTAN,40.746574,-73.983839,Midtown-Midtown South
MANHATTAN,40.754469,-73.992947,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.729099,-73.993682,West Village
MANHATTAN,40.760822,-73.968898,Turtle Bay-East Midtown
MANHATTAN,40.747189,-73.987466,Midtown-Midtown South
MANHATTAN,40.765784,-73.953315,Lenox Hill-Roosevelt Island
MANHATTAN,40.704025,-74.012638,Battery Park City-Lower Manhattan
MANHATTAN,40.756722,-73.963219,Turtle Bay-East Midtown
MANHATTAN,40.718798,-74.008254,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.733237,-73.983247,Gramercy
MANHATTAN,40.734537,-73.996218,West Village
BROOKLYN,40.667128,-73.94965,Crown Heights South
MANHATTAN,40.773438,-73.95739,Lenox Hill-Roosevelt Island
BRONX,40.838834,-73.860229,Parkchester
MANHATTAN,40.808524,-73.965083,Morningside Heights
QUEENS,40.721168,-73.843365,Forest Hills
MANHATTAN,40.755604,-73.979975,Midtown-Midtown South
BROOKLYN,40.670286,-73.914821,Brownsville
MANHATTAN,40.716902,-73.978212,Lower East Side
MANHATTAN,40.742131,-74.002248,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.723793,-73.985602,East Village
MANHATTAN,40.780641,-73.958277,Upper East Side-Carnegie Hill
BRONX,40.832613,-73.904676,Claremont-Bathgate
MANHATTAN,40.727724,-73.994819,West Village
MANHATTAN,40.742463,-74.006842,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.789018,-73.980958,Upper West Side
MANHATTAN,40.769223,-73.968988,Upper East Side-Carnegie Hill
BROOKLYN,40.695374,-73.9919,Brooklyn Heights-Cobble Hill
MANHATTAN,40.773822,-73.948204,Yorkville
MANHATTAN,40.743407,-74.008589,Hudson Yards-Chelsea-Flatiron-Union Square
BROOKLYN,40.682645,-73.965762,Clinton Hill
BRONX,40.874317,-73.902631,Van Cortlandt Village
